"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2006,10,6.33333333333333,3,7,6,NA,7,5,1,2,0,2,1,3,1,2,0,2,1,6.33333333333333,7,6,NA,7,5,0
"2",2006,11,7,3,7,NA,NA,7,7,3,0,0,2,1,6,4,2,0,4,2,6.66666666666667,7,6,NA,7,6,1
"3",2006,12,5.33333333333333,3,NA,5.33333333333333,7,6,4,0,3,1,2,1,9,4,5,1,6,3,6.22222222222222,7,5.6,7,6.66666666666667,5.33333333333333,2
"4",2007,1,6,1,6,NA,NA,NA,6,1,0,0,0,1,10,5,5,1,6,4,6.2,6.8,5.6,7,6.66666666666667,5.5,3
"5",2007,3,7.5,1,7.5,NA,NA,NA,7.5,1,0,0,0,1,11,6,5,1,6,5,6.31818181818182,6.91666666666667,5.6,7,6.66666666666667,5.9,5
"6",2007,4,7,2,NA,7,NA,6,8,0,2,0,1,1,13,6,7,1,7,6,6.42307692307692,6.91666666666667,6,7,6.57142857142857,6.25,6
"7",2007,6,7.33333333333333,3,8,7,NA,8,6,1,2,0,2,1,16,7,9,1,9,7,6.59375,7.07142857142857,6.22222222222222,7,6.88888888888889,6.21428571428571,8
"8",2007,7,9,1,9,NA,NA,9,NA,1,0,0,1,0,17,8,9,1,10,7,6.73529411764706,7.3125,6.22222222222222,7,7.1,6.21428571428571,9
"9",2007,8,7.125,4,7.5,6,NA,7.5,6,3,1,0,3,1,21,11,10,1,13,8,6.80952380952381,7.36363636363636,6.2,7,7.19230769230769,6.1875,10
"10",2007,10,7,2,7,7,NA,7,7,1,1,0,1,1,23,12,11,1,14,9,6.82608695652174,7.33333333333333,6.27272727272727,7,7.17857142857143,6.27777777777778,12
"11",2007,11,5.25,2,NA,5.25,NA,5.25,NA,0,2,0,2,0,25,12,13,1,16,9,6.7,7.33333333333333,6.11538461538461,7,6.9375,6.27777777777778,13
"12",2008,2,6,1,NA,6,NA,6,NA,0,1,0,1,0,26,12,14,1,17,9,6.67307692307692,7.33333333333333,6.10714285714286,7,6.88235294117647,6.27777777777778,16
"13",2008,5,7,1,7,NA,NA,NA,7,1,0,0,0,1,27,13,14,1,17,10,6.68518518518519,7.30769230769231,6.10714285714286,7,6.88235294117647,6.35,19
"14",2008,6,6.86666666666667,3,8,6.3,NA,7,6.6,1,2,0,2,1,30,14,16,1,19,11,6.70333333333333,7.35714285714286,6.13125,7,6.89473684210526,6.37272727272727,20
"15",2008,7,7.27826086956522,23,7.59333333333333,6.6875,7.25,6.75,7.68461538461538,15,8,2,10,13,53,29,24,3,29,24,6.95283018867925,7.47931034482759,6.31666666666667,7.16666666666667,6.8448275862069,7.08333333333333,21
"16",2008,8,6.82224137931034,58,7.47578947368421,6.50384615384615,7.14285714285714,6.72391304347826,6.88685714285714,19,39,7,23,35,111,48,63,10,52,59,6.88459459459459,7.47791666666667,6.43253968253968,7.15,6.79134615384615,6.96677966101695,22
"17",2008,9,6.97666666666667,30,7.25384615384615,6.76470588235294,NA,6.88461538461539,7.04705882352941,13,17,0,13,17,141,61,80,10,65,76,6.90418439716312,7.43016393442623,6.503125,7.15,6.81,6.98473684210526,23
"18",2008,10,6.79107142857143,28,7.49,6.40277777777778,6.75,6.78571428571429,6.79285714285714,10,18,5,7,21,169,71,98,15,72,97,6.88544378698225,7.43859154929577,6.48469387755102,7.01666666666667,6.80763888888889,6.94319587628866,24
